,ip,evar31,session_id,visit_page_num,cust_hit_time_gmt,new_visit,video_play,page_event,browser,browser_height,browser_width,click_action_type,click_context_type,click_sourceid,color,connection_type,cookies,country,curr_factor,curr_rate,cust_hit_time_gmt.1,cust_visid,daily_visitor,date_time,domain,rptg_st_name,duplicate_purchase,evar27,evar29,evar31.1,evar61,event_list,exclude_hit,first_hit_time_gmt,geo_city,geo_country,geo_dma,geo_region,geo_zip,hitid_high,hitid_low,hit_source,hit_time_gmt,homepage,hourly_visitor,ip.1,java_enabled,javascript,language,last_hit_time_gmt,last_purchase_num,last_purchase_time_gmt,mobile_id,monthly_visitor,new_visit.1,os,page_event.1,paid_search,persistent_cookie,post_browser_height,post_browser_width,post_campaign,post_cookies,post_currency,post_cust_hit_time_gmt,post_cust_visid,post_evar27,post_evar29,post_evar31,post_evar34,post_evar38,post_evar41,post_evar43,post_evar57,post_evar61,post_event_list,post_java_enabled,post_page_event,post_persistent_cookie,post_product_list,post_prop6,post_prop27,post_prop29,post_prop49,post_search_engine,post_t_time_info,post_visid_high,post_visid_low,post_visid_type,post_zip,prev_page,prop6,prop27,prop29,prop49,quarterly_visitor,ref_type,resolution,sampled_hit,search_engine,search_page_num,secondary_hit,service,sourceid,stats_server,truncated_hit,t_time_info,user_agent,user_hash,userid,username,va_closer_detail,va_closer_id,va_finder_detail,va_finder_id,va_instance_event,va_new_engagement,visid_high,visid_low,visid_new,visid_timestamp,visid_type,visit_num,visit_page_num.1,visit_search_engine,visit_start_time_gmt,weekly_visitor,yearly_visitor,session_id.1,video_viewed_duration,video_segment_view,video_play.1,video_complete,ppv_stream,premium_stream,live_stream,live_stream_stop,social_sharing,search_sucess,voice_search_sucess,search_failure,message_key_nitification,hit_id,login_visit_id,link_id,exit_url,referral_url,att_access_id,cust_type_desc,dt
44,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,27,1457397602,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397602,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:02,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:38:55-0800,"502,500,504,503,704,702,700=22,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,223=1,205=22,176,149",0,1395860058,glendale,usa,803,ca,91204,3129737519013789696,4864873936262849840,1,1457397602,U,0,166.170.15.107,U,0,38,1457397537,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457397602,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:38:47-0800,"502,500,504,503,704,702,700=22,501,703,128,106,109,130,151,150,169,162,121,126,111,114,223,205=22,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:38:47 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,27,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,1,0,0,0,0,0,0,0,0,0,31297375190137896964864873936262849840,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
45,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,28,1457397606,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397606,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:06,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:40:06-0800,"507,514,513,515,128,130,160,103,126,225=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129737527603298304,5355519929342799667,1,1457397606,U,0,166.170.15.107,U,0,38,1457397602,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457397606,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:06-0800,"128,130,160,103,126,225,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:06 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,28,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297375276032983045355519929342799667,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
46,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,29,1457397620,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397620,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:20,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:40:20-0800,"507,514,513,515,141,128,130,160,126,229=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129737557668069376,4637583123423509520,1,1457397620,U,0,166.170.15.107,U,0,38,1457397606,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457397620,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:20-0800,"141,128,130,160,126,229,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:20 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,29,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,1,31297375576680693764637583123423509520,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
47,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,30,1457397620,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397620,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:20,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:40:20-0800,"507,514,513,515,148,128,109,130,154,160,101,120,126,114,282=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129737557669642240,5452141780839434614,1,1457397620,U,0,166.170.15.107,U,0,38,1457397620,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457397620,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:20-0800,"148,128,109,130,154,160,101,120,126,114,282=1.00,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:20 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,30,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297375576696422405452141780839434614,4025461384:2403281233,UNKNOWN,4:40PM,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
48,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,31,1457397621,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397621,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:21,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:19:45-0800,"502,500,504,503,704,700=525,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,205=525,176,149",0,1395860058,glendale,usa,803,ca,91204,3129737559815979008,4760200383133520326,1,1457397621,U,0,166.170.15.107,U,0,38,1457397620,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457397621,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:20-0800,"502,500,504,503,704,700=525,501,703,128,106,109,130,151,150,169,162,121,126,111,114,205=525,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:20 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,31,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,0,0,0,0,0,0,0,0,0,0,31297375598159790084760200383133520326,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
49,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,32,1457397632,0,1,50,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397632,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:40:32,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:40:29-0800,"507,514,513,515,502,500,504,503,701,128,106,109,130,160,151,150,169,162,121,161,126,111,114,222=1,176,197,137,156,149,289=1",0,1395860058,glendale,usa,803,ca,91204,3129737583437873152,5237089342018560695,1,1457397632,U,0,166.170.15.107,U,0,38,1457397621,0,0,205202,0,0,1986556880,50,0,Y,0,0,BAC-PG-CJ,U,USD,1457397632,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:20-0800,"502,500,504,503,701,128,106,109,130,151,150,169,162,121,126,111,114,222,176,197,137,156,149,289,170,171",U,50,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:20 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,32,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,1,0,0,0,1,0,0,0,0,0,0,31297375834378731525237089342018560695,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
50,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,33,1457397902,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457397902,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:45:02,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:40:29-0800,"502,500,504,503,704,702,700=125,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,223=1,205=125,176,149",0,1395860058,glendale,usa,803,ca,91204,3129738163258884096,5025314660645645049,1,1457397902,U,0,166.170.15.107,U,0,38,1457397632,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457397902,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:40:20-0800,"502,500,504,503,704,702,700=125,501,703,128,106,109,130,151,150,169,162,121,126,111,114,223,205=125,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:40:20 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,33,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,1,0,0,0,0,0,0,0,0,0,31297381632588840965025314660645645049,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
51,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,34,1457398008,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398008,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:46:48,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:46:47-0800,"507,514,513,515,128,130,160,103,126,225=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738390891724800,5054153708711984578,1,1457398008,U,0,166.170.15.107,U,0,38,1457397902,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398008,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:47-0800,"128,130,160,103,126,225,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:47 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,34,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297383908917248005054153708711984578,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
52,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,35,1457398020,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398020,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:47:00,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:46:59-0800,"507,514,513,515,148,128,109,130,154,160,101,120,126,114,282=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738416661528576,5055608648210923657,1,1457398020,U,0,166.170.15.107,U,0,38,1457398008,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398020,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:59-0800,"148,128,109,130,154,160,101,120,126,114,282=1.00,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:59 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,35,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297384166615285765055608648210923657,4025461384:2403281233,UNKNOWN,4:46PM,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
53,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,36,1457398020,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398020,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:47:00,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:46:59-0800,"507,514,513,515,141,128,130,160,126,229=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738416663101440,5846488173282146957,1,1457398020,U,0,166.170.15.107,U,0,38,1457398020,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398020,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:59-0800,"141,128,130,160,126,229,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:59 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,36,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,1,31297384166631014405846488173282146957,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
54,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,37,1457398033,0,1,50,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398033,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:47:13,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:47:10-0800,"507,514,513,515,502,500,504,503,701,128,106,109,130,160,151,150,169,162,121,161,126,111,114,222=1,176,197,137,156,149,289=1",0,1395860058,glendale,usa,803,ca,91204,3129738444580388864,5656562983749308246,1,1457398033,U,0,166.170.15.107,U,0,38,1457398020,0,0,205202,0,0,1986556880,50,0,Y,0,0,BAC-PG-CJ,U,USD,1457398033,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:59-0800,"502,500,504,503,701,128,106,109,130,151,150,169,162,121,126,111,114,222,176,197,137,156,149,289,170,171",U,50,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:59 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,37,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,1,0,0,0,1,0,0,0,0,0,0,31297384445803888645656562983749308246,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
55,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,38,1457398061,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398061,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:47:41,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:47:10-0800,"502,500,504,503,704,702,700=14,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,223=1,205=14,176,149",0,1395860058,glendale,usa,803,ca,91204,3129738504708784128,4969793719874117260,1,1457398061,U,0,166.170.15.107,U,0,38,1457398033,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457398061,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:59-0800,"502,500,504,503,704,702,700=14,501,703,128,106,109,130,151,150,169,162,121,126,111,114,223,205=14,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:59 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,38,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,1,0,0,0,0,0,0,0,0,0,31297385047087841284969793719874117260,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
